"","mpa","CT.sp.assessed","housing & urban dvlpt","commercial & industrial dvlpt","tourism & recreation dvlpt","crops","livestock farming","oil & gas production","roads & rail","shipping","recreational activities","work disturbance","invasive intoduction","domestic waste water","agricultural effluent","excess energy","seine","trawl","gillnet","longline","pole.line","jigger","trap","pot","dredge","bivalve_production","crustaceans_production","marine_fish_general_production","salmon_production","shrimp_production","tuna_production","tot.sp"
"9172","555529921",191,0,0,16.3441014799154,0.853982795218411,0.426991397609206,0,0,6.84139219808456,12.7910359408034,0,0,25.8784097696954,24.1531824517157,1.7369038728262,28.4588235294118,71.612582781457,0,20.9995329285381,0,0,8.40257510729614,16.8051502145923,0,0,0,3.13842975206612,0,0,0,342
"9173","555529922",214,0,0,15.9936575052854,1.70550776449559,0.852753882247794,0,0,0,12.1551797040169,0,0,22.997278821265,22.2307028605562,0.626907073509015,0,16.9122516556291,0,0,0,0,0,0,0,0,0,2.44214876033058,0,0,0,387
"9174","555529923",217,8.17909677419355,7.11225806451613,18.676532769556,1.61926041783041,0.809630208915205,0,0.355612903225806,0,14.9412262156448,0,0,26.3933098825247,25.5419127895401,0.571215192574416,0,0,0,0,0,0,0,0,0,0,0,0.427685950413223,0,0,0,390
"9175","555529924",146,0,0,16.1153488372093,1.69813428667188,0.84906714333594,0,0,0,13.1852854122622,0,0,23.6607818411097,21.2131147540984,0.837298623706391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242
"9176","555529925",163,0,0,16.8177589852008,1.34733549324098,0.673667746620489,0,0,0,13.6143763213531,0,0,17.0839583195062,15.3166522864538,0.9625520110957,0,1.65583609271523,0,0,0,0,0,0,0,0,0,0,0,0,0,276
"9177","555529926",163,0,0,18.0573361522199,0.214724611775221,0.10736230588761,0,0,2.37386124737211,14.617843551797,0,0,19.0568129023694,17.0854184641933,1.21348554358263,0,30.9393625827815,0,0,0,0,0,0,0,0,0,0,0,0,0,276
"9178","555529927",179,0,0,14.5972093023256,0,0,0,0,2.17519271198318,11.2796617336152,0,0,20.8936085484834,19.4012079378775,1.13901632348234,0,39.783940397351,0,0,0,0,0,0,0,0,0,2.08264462809917,0,0,0,326
"9179","555529928",178,0,0,19.266976744186,1.10490447994637,0.552452239973187,0,0,3.84863349684653,14.8881183932347,0,0,25.7086347647176,22.9541381827836,1.58199082470927,0,53.9693708609271,0,0,0,0,0,0,0,0,0,4.12809917355372,0,0,0,323
"9180","555529929",178,0,0,16.5209302325581,1.22019886046252,0.610099430231259,0,0,0.444288717589348,12.7661733615222,0,0,19.1002853919161,17.0538262427822,0.934812760055479,0,0,0,0,0,0,0,0,0,0,0,2.01446280991736,0,0,0,323
"9181","555529930",214,1.03870967741935,0.903225806451613,22.9027484143763,1.66595911071389,0.832979555356943,0,0.0451612903225806,6.19387993459472,17.406088794926,0,0,26.8241853056348,25.930045795447,1.61762509335325,35.6667820069204,61.5024834437086,0,7.63428304530593,0,0,0,0,0,0,0,1.87809917355372,0,0,0,387
"9182","555529931",214,0,0,19.3086680761099,1.67936543402972,0.839682717014859,0,0,0.121466946975006,14.6745877378436,0,0,18.3719386739231,17.7595407181257,0.956577403179345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387
"9183","555529932",217,0,0,21.5327695560254,1.28387889621271,0.641939448106357,0,0,4.28661527680448,16.3649048625793,0,0,22.0561492002389,22.0561492002389,2.7244212098581,24.5951557093426,68.0240066225166,0,0,0,0,0,0,0,0,0,3.83677685950413,0,0,0,391
"9184","555529936",214,0,0,18.9957716701903,1.53703496815998,0.768517484079991,0,0,0,14.4367864693446,0,0,11.7057144753435,11.315523992832,0.824922650165369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387
"9185","555529937",205,0,0,18.7189852008457,1.10892637694112,0.554463188470562,0,0,2.55921513665032,14.6496405919662,0,0,23.8912855910267,22.2985332182916,1.05025072015363,10.0373702422145,31.6167218543046,0,0,0,0,0,0,0,0,0,0,0,0,0,374
"9186","555529938",179,0,0,17.7488372093023,1.23315830633449,0.616579153167244,0,0,0,13.7150105708245,0,0,20.0926528174155,18.6574633304573,0.949962658700523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336
"9187","555529939",179,7.09935483870968,6.08516129032258,15.7786046511628,1.51402077980114,0.75701038990057,0,0.338064516129032,0.182901191310441,12.1925581395349,0,0,22.4546359593814,20.8507333908542,0.908140403286034,0,2.8567880794702,0,0,0,0,0,0,0,0,0,0,0,0,0,334
"9188","555529946",208,0,0,15.8937843551797,1.20634565970283,0.603172829851413,0,0,0,12.5825792811839,0,0,20.315523992832,19.0048450255525,0.415448629040862,0,0,0,0,0,0,0,0,0,0,0,0.489669421487603,0,0,0,383
"9189","555529949",96,0,0,9.60050739957717,1.60272595240755,0.801362976203776,0,0,0,7.3415644820296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
"9190","555529950",216,0,0,13.938689217759,1.84359289464864,0.921796447324321,0,0,0,10.5934038054968,0,0,27.1766111369217,27.1766111369217,0.661047690173904,0,11.8195364238411,0,0,0,0,0,0,0,0,0,0,0,0,0,389
"9191","555529952",216,4.80774193548387,4.18064516129032,18.8583509513742,1.66260752988493,0.831303764942464,0,0.209032258064516,5.12683952347582,14.3323467230444,0,0,26.322426494989,26.322426494989,1.32721647284754,0,0,0,0,0,0,0,0,0,0,0,2.70867768595041,0,0,0,389
"9192","555529956",236,0,0,18.6562367864693,1.20701597586862,0.603507987934309,0,0,0.397337070777856,15.0684989429175,0,0,15.0717462003053,15.0717462003053,1.84305985276859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414
"9193","555529957",240,0,0,21.9763213530655,1.72338286225003,0.861691431125014,0,0,7.67133847231955,17.7501057082452,0,0,32.1518550474547,32.1518550474547,4.33265763362851,27.8096885813149,89.8052566225166,0,0,0,0,3.32360515021459,6.64721030042918,0,0,0,3.78925619834711,0,0,0,421
"9194","555529960",96,0,0,6.91788583509514,1.39157636018322,0.69578818009161,0,0,1.61060499883205,5.29014799154334,0,0,17.9823455233291,15.6368221941992,0.703083324442548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
"9195","555529961",236,0,0,17.5304862579281,1.58797899676014,0.793989498380069,0,0,0,14.1592389006343,0,0,23.1232494856309,23.1232494856309,2.3130267790462,20.339446366782,16.5496688741722,0,0,0,0,0,0,0,0,0,0,0,0,0,414
"9196","555529962",212,0,0,15.3403805496829,1.09395598257178,0.54697799128589,0,0,0,11.658689217759,0,0,16.056281940665,16.056281940665,0.594900245385682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384
"9197","555529964",217,0,0,8.90274841437632,1.39894983800693,0.699474919003463,0,0,0.375262789067975,6.766088794926,0,0,20.595340811044,20.595340811044,1.13720260322202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
"9198","555529965",215,0,0,6.83720930232558,1.4881018880572,0.7440509440286,0,0,0,5.19627906976744,0,0,21.0418132342205,21.0418132342205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391
"9199","555529966",215,0,0,14.2241014799154,1.41972963914646,0.709864819573232,0,0,0,10.8103171247357,0,0,21.9244706975509,21.9244706975509,1.00277392510402,0,0,0,0,0,0,0,0,0,4.12514307516215,0,0,0,0,0,391
"9200","555529967",222,0,0,21.9809725158562,0.946262987375712,0.473131493687856,0,0,7.69446391030133,17.584778012685,0,0,25.1888232561227,25.1888232561227,3.25701482983036,0,76.4917218543046,0,16.7767398411957,0,0,0,0,0,0,0,4.08471074380165,0,0,0,398
"9201","555529970",220,11.9362580645161,10.3793548387097,19.2832980972516,1.69522958328678,0.847614791643392,0,0.518967741935484,5.47862648913805,15.4266384778013,0,0,29.1420986261366,28.2020309285193,1.90440627333831,0,0,0,0,0,0,0,0,0,5.07058374666158,0,0,0,0,0,389
"9202","555529971",209,0,0,11.8583509513742,0.499162104792761,0.24958105239638,0,0,1.73978042513431,9.0123467230444,0,0,20.1997743412756,19.5264485298998,0.985383548490345,20.0432525951557,64.9983443708609,0,0,0,0,0,0,0,0,0,3.09917355371901,0,0,0,384
"9203","555529972",217,0,0,17.6638477801269,1.60808848173388,0.804044240866942,0,0,0,13.4245243128964,0,0,21.7488551138249,21.0238932766974,1.03958177744586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395
"9204","555529973",202,5.63767741935484,4.86890322580645,19.6469344608879,1.45726734443079,0.728633672215395,0,0.256258064516129,5.04111188974539,14.9316701902748,0,0,23.861418995155,22.2706577288113,1.50325402752587,19.9584775086505,45.6463162251656,0,0,0,0,0,0,0,0,0,3.02479338842975,0,0,0,362
"9205","555529974",202,0,0,5.89640591966173,1.07764495587085,0.538822477935426,0,0,0.327843961691194,4.48126849894292,0,0,22.7045861817216,21.1909471029402,0.644404139549771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
"9206","555529978",218,0,0,13.676532769556,0.620712769522958,0.310356384761479,0,0,0,10.9412262156448,0,0,18.4370478529236,17.842304373797,1.19065400618799,0,38.6506622516556,0,0,0,0,0,0,0,0,0,0,0,0,0,385
"9207","555529979",212,0,0,18.9154334038055,1.31493687856105,0.657468439280527,0,0,0,14.3757293868922,0,0,16.1817216433265,16.1817216433265,1.04256908140403,0,0,0,0,0,0,0,0,0,0,0,1.52479338842975,0,0,0,385
"9208","555529987",202,0,0,5.89640591966173,0.78762149480505,0.393810747402525,0,0,0,4.48126849894292,0,0,19.363509656866,18.0726090130749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
"9209","555529988",227,6.88516129032258,5.98709677419355,19.1395348837209,1.33459948609094,0.66729974304547,0,0.299354838709677,5.70988086895585,15.3116279069767,0,0,25.887568859096,25.0785823322493,2.02891283473808,0,55.7930463576159,0,0,0,0,4.88841201716738,9.20171673819742,0,0,0,0,0,0,0,406
"9210","555529989",209,0,0,12.046511627907,0.395933415260865,0.197966707630432,0,0,0,9.1553488372093,0,0,13.286652950156,12.8437645184841,0.733169742878481,0,13.7417218543046,0,0,0,0,0,0,0,0,0,0,0,0,0,384
"9211","555529990",212,0,0,11.0824524312896,1.22064573790638,0.61032286895319,0,0,0,8.42266384778013,0,0,19.1880268135661,19.1880268135661,1.24783953910167,0,0,0,6.08127043437646,0,0,0,0,0,0,0,1.65495867768595,0,0,0,389
"9212","555529991",211,0,0,10.3467230443975,1.3906826052955,0.695341302647749,0,0,1.28754963793506,7.86350951374207,0,0,18.1130948430344,16.9055551868321,0.313666915608663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375
"9213","555529992",202,13.4270967741935,11.5961290322581,3.29809725158562,0.991397609205675,0.495698804602838,0,0.610322580645161,0,2.50655391120507,0,0,16.673524922015,15.5619565938807,0,0,7.57698675496689,0,0,0,0,0,0,0,0,0,0,0,0,0,362
"9214","555529993",193,0,0,11.2196194503171,1.64786057423752,0.823930287118758,0,0,0,8.41471458773784,0,0,22.8562421185372,20.4918032786885,0.723994452149792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
"9215","555529994",209,0,0,20.2536997885835,1.10937325438499,0.554686627192493,0,0,0,15.3928118393235,0,0,14.4852989978098,14.0024556978828,0.758561826522992,10.6695501730104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384
"9216","555530003",202,0,0,13.7928118393235,0.990727293039884,0.495363646519942,0,0,0,10.4825369978858,0,0,16.9044932634234,15.7775270458618,0.731676090899392,0,0,0,0,0,0,0,0,0,0,0,1.55578512396694,0,0,0,362
"9217","555530004",202,0,0,16.014799154334,1.15070941794213,0.575354708971065,0,0,0,12.1712473572939,0,0,21.1535143027809,19.7432800159288,0.604715672676838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
"9218","555530017",1,0,0,0,0,0,0,0,0,0,0,0,0,0.810114820468574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7867","55553002",70,0,0,0,0.114847503072282,0.114847503072282,0,0,0,0,0,0,2.81091126302515,2.98659321696423,0,0,0,0,0,0,0,0,0,0,0.14536436474628,0,0,0,0,0,107
"9219","555530240",199,12.469935483871,11.8761290322581,8.54663847780127,0.645514467657245,0.322757233828622,0,0.593806451612903,0,6.766088794926,0,0,13.9990708170173,14.4990376319108,0.0305131761442441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355
"9220","555530241",199,18.0572903225806,17.1974193548387,13.6064270613108,0.841917104234164,0.420958552117082,0,0.859870967741935,0,10.771754756871,0,0,0,0,0.38770937800064,0,12.6655629139073,0,0,0,0,0,0,0,0,0,1.64152892561983,0,0,0,355
"9221","555530249",199,0,0,12.6342494714588,0.715674226343425,0.357837113171713,0,0,0.479911235692595,10.0021141649049,0,0,15.3073604566271,15.8540519015066,0.409687399978662,0,18.1363824503311,0,0,0,0,0,0,0,0,0,1.59090909090909,0,0,0,355
"9222","555530255",199,5.25677419354839,5.00645161290323,21.7309090909091,1.09753100212267,0.548765501061334,0.900081234768481,0.250322580645161,5.0263957019388,17.2036363636364,0.900081234768481,0,15.8537200504414,16.4199243379571,1.48554358263096,0,61.7622102649007,9.51717433570966,17.5161139654367,0,0,0,0,0,0,0,3.44938016528926,0,0,0,355
"7868","55553037",50,0,0,0.395771670190275,0,0,0,0,1.9593552908199,0.395771670190275,0,0,5.50036503617177,5.50036503617177,1.29520964472421,0,0,0,0.851938346567025,0,0,0,0,0,0,0,0,0,0,0,71
"9223","555530785",20,0,0,2.61437632135307,0.828845939001229,0.828845939001229,0,0,0,0.871458773784355,0,0,5.09882524722904,8.49804207871507,1.40211245065614,0,1.14072847682119,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"9224","555530794",20,1.32851612903226,0.996387096774193,2.81479915433404,1.82661155178192,0.913305775890962,0,0.664258064516129,0,0.938266384778013,0,0,6.61438906218889,9.44912723169841,1.58625840179238,1.77404844290657,3.39900662251656,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"9225","555530805",19,1.18761290322581,0.791741935483871,1.88676532769556,0.565411685845157,0.565411685845157,0,0.395870967741935,0,0.62892177589852,0,0,4.34180659719918,6.51270989579877,1.3523951776379,0,0.96523178807947,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"9226","555530929",20,0.538838709677419,0.359225806451613,2.34139534883721,0.970952966149034,0.970952966149034,0,0.179612903225806,0,0.78046511627907,0,0,3.15351430278091,4.73027145417137,1.72644830897258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"9227","555531032",23,0.761290322580645,0.609032258064516,2.49361522198731,1.93162775108926,0.965813875544632,0,0.304516129032258,0,0.831205073995772,0,0,6.95028871042676,9.5566469768368,1.83271097834205,0.896885813148789,2.40169701986755,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"9228","555531033",23,1.80258064516129,1.44206451612903,2.48549682875264,1.88046028376718,0.940230141883588,0.251015434606011,0.721032258064516,0,0.828498942917548,0,0,5.35687263556116,7.3656998738966,1.66094100074683,0,2.89010761589404,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"9229","555531045",21,0,0,1.70689217758985,0.868729750865825,0.868729750865825,0,0,0,0.568964059196617,0,0,3.40359726554722,5.67266210924537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"9230","555531062",21,0,0,1.17209302325581,0.835437381298179,0.835437381298179,0,0,0,0.390697674418605,0,0,3.12364770690914,5.20607951151523,0.288914968526619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"9231","555531071",23,0.250322580645161,0.200258064516129,2.59737843551797,1.39850296056307,0.699251480281533,1.51584077985378,0.100129032258065,0,0.865792811839323,0,0,7.35806729939603,10.1173425366695,1.98143603968847,0,4.74958609271523,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"9232","555531076",308,0,0,10.227399577167,0.995196067478494,0.497598033739247,0,0,0,10.227399577167,0,0,3.1887568859096,4.67684343266742,1.69230769230769,41.4757785467128,0,30.8149708360337,0.934142923867352,0,0,0,0,0,0,0,0,0,0,0,669
"9233","555531078",369,14.0830967741935,13.5801290322581,25.9780126849894,1.69969835772539,0.849849178862697,0,0.502967741935484,5.52067274001402,16.9856236786469,0,0,30.8645383951682,37.411561691113,9.2198869092073,62.2491349480969,0,60.1613739468568,0,0,0,0,0,0,0,0,0,0,0,0,819
"9234","555531079",327,9.30890322580645,8.96412903225806,22.073911205074,2.94771533906826,0.98257177968942,0,0.689548387096774,3.0406447091801,13.7961945031712,0,0,30.7798500033185,32.7656467777262,3.2045236317081,0,29.1624586092715,0,0,0,0,0,0,0,6.86455551316292,0,5.09917355371901,0,0,0,680
"9235","555531080",381,12.6477419354839,12.2116129032258,25.0655391120507,2.22947156742263,0.743157189140878,1.0268074735987,0.872258064516129,9.44557346414389,18.3171247357294,0.385052802599513,0,29.4258976571315,34.618703126037,13.4332657633629,72.30276816609,114.115894039735,52.5437459494491,56.4072863148062,0,0,0,0,0,5.05761159862648,0,4.28925619834711,0,0,0,817
"9236","555531081",348,4.93935483870968,4.76903225806452,22.3742917547569,2.83510222321528,0.945034074405094,5.67506092607636,0.340645161290323,6.3162812427003,14.6293446088795,2.43216896831844,0,31.142695958054,32.086414017389,4.83303104662328,32.1806228373702,55.1879139072848,0,0,0,0,0,0,0,6.29378099961847,0,4.95867768595041,0,0,0,731
"9237","555531082",405,2.07277419354839,1.94322580645161,26.6780549682875,1.96089822366216,0.98044911183108,0,0.0647741935483871,11.9295725297828,19.7615221987315,0,0,34.7049844029999,38.561093781111,17.591166115438,84.6311418685121,176.086506622517,101.364549578743,94.9070527790752,0,0,0,0,0,7.30370087752766,0,3.86776859504132,0,0,0,900
"9238","555531083",404,14.0361290322581,13.234064516129,29.7742071881607,1.63780583175064,0.818902915875321,0,0.401032258064516,8.77785564120533,21.8344186046512,0,0,34.2370744010088,36.0390256852724,14.2667235676944,68.0768166089965,135.600993377483,46.5405055087492,0,0,0,0,0,0,6.32964517359786,0,6.04338842975207,0,0,0,878
"9239","555531087",214,13.141935483871,13.7677419354839,17.6294291754757,0.822477935426209,0.822477935426209,0,0.625806451612903,2.80950712450362,11.1343763213531,0,0,22.2653481117674,23.1930709497578,2.9414275045343,37.9069204152249,0,36.8924173687622,3.65716954694068,0,0,0,0,0,0,0,1.61673553719008,0,0,0,333
"9240","555531125",256,13.6707096774194,13.1643870967742,23.7441860465116,1.78170036867389,0.890850184336946,0,0.506322580645161,3.18617145526746,13.2967441860465,0,0,26.7664432202827,26.7664432202827,3.97588818948042,54.1480968858131,63.3245033112583,40.3677900194426,31.267631947688,0,0,0,0,0,0,0,0,0,0,0,447
"9241","555531126",321,12.9832258064516,12.1176774193548,21.954334038055,1.26019439168808,0.63009719584404,0,0.432774193548387,0,15.1991543340381,0,0,24.5644122917635,24.5644122917635,2.00373412994772,22.1425605536332,0,17.2631237848347,0,0,0,0,0,0,0,0,0,0,0,0,645
"9242","555531129",275,0,0,11.5044397463002,0,0,0,0,0.141555711282411,7.47788583509514,0,0,1.93588637419526,2.78283666290569,0.174330523845087,0,0,0,0,0.189751801441153,0,0,0,0,0,0,0,0,0,0,789
"9243","555531131",276,0,0,16.5549260042283,0,0,0,0,4.17799579537491,10.2482875264271,0,0,11.1474082431805,14.8632109909073,8.16110103488744,0,0,0,47.0695936478281,0.838270616493195,0,0,0,0,0,0,0,0,0,0,755
"9244","555531133",276,0,0,7.59551797040169,0,0,0,0,4.53118430273301,4.70198731501057,0,0,7.76292559899117,10.3505674653216,7.64216366158114,0,0,0,0,0.620496397117694,0,0,0,0,1.61961083555895,0,0,0,0,0,755
"9245","555531135",279,0,0,14.7115433403806,0,0,0,0,0,9.8076955602537,0,0,8.57841640671666,12.1107055153647,1.3399125146698,0,0,0,16.5959831854274,0,0,0,0,0,0,0,0,0,0,0,797
"9246","555531136",287,0,0,5.95103594080338,0,0,0,0,1.10838589114693,3.68397463002114,0,0,7.85119798234552,10.7437446074202,1.42505067747786,0,0,0,0,0.638110488390713,0,0,0,0,0,0,0,0,0,0,800
"9247","555531138",276,0,0,10.1190697674419,0,0,0,0,5.12286848867087,6.26418604651163,0,0,5.00086281276963,6.94564279551337,8.01717699775952,0,0,0,0,0.406725380304243,0,0,0,0,0,0,0.702479338842975,0,0,0,740
"9248","555531139",296,0,0,14.4043128964059,0,0,0,0,0,8.916955602537,0,0,5.80327868852459,7.63589301121657,1.93385255521178,0,0,0,0,0.590872698158527,0,0,0,0,0,0,1.5495867768595,0,0,0,825
"9249","555531141",199,0,0,17.5619450317125,0,0,0,0,2.7259985984583,11.091754756871,0,0,10.8816619101347,13.9907081701732,2.94996265870052,0,0,0,0,0,0,0,0,1.57854406130268,0,0,0,0,0,0,572
"9250","555531142",199,0,0,13.6848202959831,0,0,0,0,0.238846064003737,8.643044397463,0,0,9.85119798234552,12.6658259773014,0.396884668729329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572
"9251","555531143",202,0,0,5.19627906976744,0,0,0,0,0,3.28186046511628,0,0,4.02303046392779,5.09583858764187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600
"9252","555531149",307,0,0,16.1393657505285,0,0,0,0,0,10.0871035940803,0,0,13.0387602044203,16.1432269197584,6.62253280699883,0,0,0,0,0.632506004803843,0,0,0,0,1.39450591377337,0,0.511363636363636,0,0,0,800
"9253","555531150",185,0,0,0,0,0,0,0,5.81090866619949,0,0,0,0,0,10.4796756641417,0,0,0,38.443717888837,0,0,0,0,0,0,0,0,0,0,0,615
"9254","555531151",276,0,0,1.80964059196617,0,0,0,0,2.3447792571829,1.12025369978858,0,0,8.34950554191279,11.1326740558837,6.31035954336925,0,0,0,26.2793087342363,0.141713370696557,0,0,0,0,0,0,0,0,0,0,755
"9255","555531153",287,0,0,11.8102325581395,0,0,0,0,4.23826208829713,7.51560253699789,0,0,7.82597730138714,10.2973385544568,7.67054304918383,0,0,0,0,0.704563650920737,0,0,0,0,0,0,0.681818181818182,0,0,0,795
"9256","555531154",287,0,0,14.1302325581395,0,0,0,0,1.01471618780659,8.99196617336152,0,0,7.38461538461539,9.7165991902834,5.64141683559159,0,0,0,0,0.305844675740592,0,0,0,0,0.286150324303701,0,0.996900826446281,0,0,0,795
"9257","555531155",276,0,0,15.5426638477801,0,0,0,0,7.12683952347582,9.62164904862579,0,0,8.93369615716466,11.9115948762196,11.846367225008,0,0,0,0,0.192954363490793,0,0,0,0,0,0,0.604338842975207,0,0,0,755
"9258","555531156",200,0,0,3.53649048625793,0,0,0,0,0.588063536556879,2.23357293868922,0,0,5.58346054290834,7.57755359394704,0.581990824709271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633
"9259","555531157",198,0,0,3.91408033826638,0,0,0,0,0,2.47205073995772,0,0,2.65839251343997,3.6078184110971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616
